斧骸骨戦士,,,,,,,,
,笛(360),翼(240),矢(360),マント(200),イヤリング(180),ブローチ(170),水晶(240),魔弾(360),

バンシー,,,,,,,,
,笛(390),翼(260),イベント(390),マント(220),イヤリング(200),ブローチ(180),水晶(260),

幻影,,,,,,,,
,笛(470),翼(310),鍵(470),マント(260),イヤリング(240),ブローチ(190),水晶(310),

ミイラ,,,,,,,,
,槍(380),杖(250),状態異常回復1(380),腰(210),手首(190),能力向上2(150),本(250),箒(380),

包帯人間,,,,,,,,
,槍(360),杖(240),矢(360),腰(200),手首(180),能力向上2(140),本(240),箒(360),魔弾(360),

エンバームド,,,,,,,,
,槍(300),鞭(200),状態異常回復1(300),腰(170),手首(150),能力向上2(120),箒(300),

マミー,,,,,,,,
,槍(390),杖(260),状態異常回復1(390),腰(220),手首(200),能力向上2(160),本(260),箒(390),

マミーキング,,,,,,,,
,槍(470),鞭(310),状態異常回復1(470),腰(260),手首(240),能力向上2(190),箒(470),

リビングメイル,,,,,,,,
,弓(380),片手剣(250),盾(380),鎧(210),手首(190),能力向上1(150),クロー(250),銃(380),

鎧霊,,,,,,,,
,弓(360),片手剣(240),弾(360),鎧(200),首(180),能力向上1(140),クロー(240),銃(360),

幽霊鎧,,,,,,,,
,弓(300),両手剣(200),盾(300),鎧(170),手首(150),能力向上1(120),鎌(200),銃(300),

守護鎧,,,,,,,,
,弓(390),片手剣(260),盾(390),鎧(220),首(200),能力向上1(160),クロー(260),銃(390),

幻想鎧,,,,,,,,
,弓(470),両手剣(310),盾(470),鎧(260),手首(240),能力向上2(190),鎌(310),銃(470),

ヴァンパイア,,,,,,,,
,鞭(360),牙(240),イベント(360),職業鎧(200),指輪(180),特殊1(140),双剣(240),

上級ヴァンパイア,,,,,,,,
,鞭(390),笛(260),イベント(390),職業鎧(220),指輪(200),特殊1(160),

古代ヴァンパイア,,,,,,,,
,鞭(420),牙(280),弾(420),職業鎧(230),指輪(210),特殊1(170),双剣(280),

ドラキュラ,,,,,,,,
,鞭(470),笛(310),CP回復(470),職業鎧(260),指輪(240),特殊1(190),

ノースフェラトゥ,,,,,,,,
,鞭(490),牙(330),HP回復(490),職業鎧(270),指輪(250),特殊1(200),双剣(330),

死霊魔術師,,,,,,,,
,杖(390),翼(260),イベント(390),グローブ(220),冠(200),ブローチ(200),本(390),水晶(260),

レイス,,,,,,,,
,杖(420),翼(280),状態異常回復1(420),グローブ(230),冠(210),ブローチ(250),本(420),水晶(280),

ワイト,,,,,,,,
,杖(450),投擲(300),CP回復(450),グローブ(250),冠(230),ブローチ(300),本(450),

リッチ,,,,,,,,
,杖(490),翼(330),HP回復(490),グローブ(270),冠(250),ブローチ(400),本(490),水晶(330),

アークリッチ,,,,,,,,
,杖(510),投擲(340),状態異常回復2(130),グローブ(280),冠(260),ブローチ(500),本(510),

ハンター,,,,,,,,
,弓(410),片手剣(270),矢(410),グローブ(230),手首(210),腕刺青(150),クロー(270),銃(410),魔弾(410),

アーチャー,,,,,,,,
,弓(380),片手剣(250),矢(380),グローブ(210),手首(190),腕刺青(160),クロー(250),銃(380),魔弾(380),

シューター,,,,,,,,
,弓(360),片手剣(240),矢(360),グローブ(200),手首(180),腕刺青(170),クロー(240),銃(360),魔弾(360),

スナイパー,,,,,,,,
,弓(390),片手剣(260),矢(390),グローブ(220),手首(200),腕刺青(180),クロー(260),銃(390),魔弾(390),

ブラックエルフ,,,,,,,,
,弓(470),片手剣(310),イベント(470),グローブ(260),手首(240),腕刺青(190),クロー(310),銃(470),

シーフ,,,,,,,,
,投擲(410),ステッキ(270),イベント(410),職業鎧(230),指輪(210),特殊1(160),

ローグ,,,,,,,,
,投擲(380),ステッキ(250),鍵(10),職業鎧(210),爪(190),特殊1(150),

スナッチャー,,,,,,,,
,投擲(360),ステッキ(140),鍵(30),職業鎧(200),爪(180),特殊1(140),

ロバー,,,,,,,,
,投擲(390),ステッキ(260),弾(390),職業鎧(220),爪(200),特殊1(160),

アサシン,,,,,,,,
,投擲(420),ステッキ(280),矢(420),職業鎧(230),爪(210),特殊1(170),魔弾(420),

レッドアイ信奉者,,,,,,,,
,笛(410),牙(270),イベント(410),鎧(230),槍投擲機(210),十字架(50),双剣(270),

原人,,,,,,,,
,笛(380),牙(250),イベント(380),グローブ(210),槍投擲機(190),十字架(60),双剣(250),

原始人,,,,,,,,
,笛(360),牙(240),状態異常回復1(360),足(200),槍投擲機(180),十字架(70),双剣(240),

イーター,,,,,,,,
,笛(390),牙(260),状態異常回復1(390),グローブ(220),槍投擲機(200),十字架(80),双剣(260),

呪術者,,,,,,,,
,笛(470),牙(310),状態異常回復1(470),足(260),槍投擲機(240),十字架(90),双剣(310),

ストラグラー,,,,,,,,
,杖(410),スリング(270),弾(410),腰(230),首(210),能力向上2(160),本(410),

堕落魔法師,,,,,,,,
,杖(360),スリング(240),イベント(360),マント(200),首(180),能力向上2(140),本(360),

ブラックメイジ,,,,,,,,
,杖(300),スリング(200),弾(300),グローブ(170),爪(150),宝石(120),本(300),

ソーサラー,,,,,,,,
,杖(390),スリング(260),状態異常回復2(100),職業鎧(220),首(200),能力向上2(160),本(390),

ドゥームキャスター,,,,,,,,
,杖(470),スリング(310),弾(470),兜・帽子(260),首(240),能力向上2(190),本(470),

斧槍兵,,,,,,,,
,槍(380),両手剣(250),状態異常回復1(380),鎧(210),手首(190),十字架(120),鎌(250),箒(380),

コートナイト,,,,,,,,
,槍(360),両手剣(240),イベント(360),兜・帽子(200),手首(180),十字架(130),鎌(240),箒(360),

レッドアイ護衛兵,,,,,,,,
,槍(300),両手剣(200),鍵(20),鎧(170),手首(150),十字架(140),鎌(200),箒(300),

テンプラー,,,,,,,,
,槍(420),両手剣(280),鍵(30),兜・帽子(230),手首(210),十字架(150),鎌(280),箒(420),

アベンジャー,,,,,,,,
,槍(490),両手剣(330),矢(490),鎧(270),手首(250),十字架(160),鎌(330),箒(490),魔弾(490),

偽伝道師,,,,,,,,
,鈍器(380),翼(250),盾(380),職業鎧(210),冠(190),十字架(180),水晶(250),

エクソシスト,,,,,,,,
,鈍器(360),翼(240),状態異常回復2(90),職業鎧(200),冠(180),十字架(190),水晶(240),

偽聖職者,,,,,,,,
,鈍器(300),翼(200),盾(300),職業鎧(170),首(150),十字架(200),水晶(200),

ダークプリースト,,,,,,,,
,鈍器(420),翼(280),状態異常回復2(110),職業鎧(230),首(210),十字架(210),水晶(280),

ダークビショップ,,,,,,,,
,鈍器(490),翼(330),盾(490),兜・帽子(270),首(250),十字架(220),水晶(330),

ダークサマナー,,,,,,,,
,鞭(380),投擲(250),弾(380),腰(210),イヤリング(190),肩刺青(110),

レッドアイ所員,,,,,,,,
,鞭(360),投擲(240),弾(360),腰(200),イヤリング(180),肩刺青(120),

デビルスカラー,,,,,,,,
,鞭(300),牙(200),CP回復(300),腰(170),イヤリング(150),肩刺青(130),双剣(200),

降神術師,,,,,,,,
,鞭(420),スリング(280),弾(420),腰(230),イヤリング(210),肩刺青(140),

堕落予言者,,,,,,,,
,鞭(470),投擲(310),CP回復(470),腰(260),イヤリング(240),肩刺青(150),

オーク,,,,,,,,
,鈍器(360),牙(240),弾(360),足(200),冠(180),帰還(140),双剣(240),

ジャイアント,,,,,,,,
,鈍器(390),牙(260),HP回復(390),足(220),首(200),能力向上1(160),双剣(260),

キクロップス,,,,,,,,
,スリング(390),杖(260),弾(390),足(220),爪(200),帰還(160),本(260),

コロッサス,,,,,,,,
,鈍器(470),牙(310),HP回復(470),足(260),指輪(240),能力向上1(190),双剣(310),

チタン,,,,,,,,
,スリング(470),杖(310),弾(470),足(260),冠(240),帰還(190),本(310),

エルフ戦士,,,,,,,,
,片手剣(360),弓(240),矢(360),鎧(200),指輪(180),腕刺青(120),クロー(360),銃(240),魔弾(360),

エルフ暗殺者,,,,,,,,
,片手剣(300),投擲(200),盾(300),兜・帽子(170),指輪(150),腕刺青(130),クロー(300),

エルフ巡察者,,,,,,,,
,片手剣(390),弓(260),矢(390),兜・帽子(220),指輪(200),腕刺青(140),クロー(390),銃(260),魔弾(390),

エルフ騎士,,,,,,,,
,片手剣(420),槍(280),盾(420),鎧(230),指輪(210),腕刺青(150),クロー(420),箒(280),

エルフ王,,,,,,,,
,片手剣(510),弓(340),矢(510),鎧(280),指輪(260),腕刺青(160),クロー(510),銃(340),魔弾(510),

レッドアイ魔法師,,,,,,,,
,ステッキ(300),笛(200),矢(300),マント(170),冠(150),ブローチ(180),魔弾(300),

レッドアイ幹部,,,,,,,,
,ステッキ(390),鞭(260),CP回復(390),マント(220),冠(200),ブローチ(190),

レッドアイ元老,,,,,,,,
,ステッキ(420),笛(280),矢(420),マント(230),冠(210),ブローチ(200),魔弾(420),

レッドアイ法術師,,,,,,,,
,ステッキ(470),杖(310),状態異常回復2(120),マント(260),冠(240),ブローチ(210),本(310),

レッドアイ元帥,,,,,,,,
,ステッキ(490),笛(330),弾(490),マント(270),イヤリング(250),ブローチ(220),

アイウィング,,,,,,,,
,笛(360),翼(240),状態異常回復1(360),兜・帽子(200),冠(180),帰還(140),水晶(240),

ドゥームスフィア,,,,,,,,
,笛(300),翼(200),状態異常回復1(300),兜・帽子(170),首(150),帰還(120),水晶(200),

ビホルダー,,,,,,,,
,投擲(420),翼(280),状態異常回復1(420),兜・帽子(230),冠(210),帰還(170),水晶(280),

アルゴス,,,,,,,,
,笛(450),翼(300),鍵(450),兜・帽子(250),首(230),帰還(180),水晶(300),

オーバーシアー,,,,,,,,
,投擲(490),翼(330),CP回復(490),兜・帽子(270),冠(250),帰還(200),水晶(330),

コボルト,,,,,,,,
,牙(410),スリング(270),弾(410),腰(230),爪(210),肩刺青(120),双剣(410),

グレムリン,,,,,,,,
,牙(380),スリング(250),弾(380),腰(210),爪(190),肩刺青(130),双剣(380),

ゴブリン,,,,,,,,
,牙(360),スリング(240),弾(360),腰(200),爪(180),肩刺青(140),双剣(360),

ファミリア,,,,,,,,
,牙(300),スリング(200),弾(300),腰(170),爪(150),肩刺青(150),双剣(300),

インプ,,,,,,,,
,牙(390),スリング(260),弾(390),腰(220),爪(200),肩刺青(160),双剣(390),

鷲戦士,,,,,,,,
,片手剣(410),両手剣(270),盾(410),グローブ(230),手首(210),腕刺青(110),鎌(270),クロー(410),

鷲闘士,,,,,,,,
,片手剣(380),弓(250),盾(380),グローブ(210),手首(190),腕刺青(120),クロー(380),銃(250),

鷲狂戦士,,,,,,,,
,片手剣(360),弓(240),矢(360),グローブ(200),手首(180),腕刺青(130),クロー(360),銃(240),魔弾(360),

鷲剣士,,,,,,,,
,片手剣(390),両手剣(260),盾(390),グローブ(220),手首(200),腕刺青(140),鎌(260),クロー(390),

鷲王,,,,,,,,
,片手剣(470),弓(310),盾(470),グローブ(260),手首(240),腕刺青(150),クロー(470),銃(310),

リザードマン,,,,,,,,
,槍(410),両手剣(270),イベント(410),鎧(230),槍投擲機(210),肩刺青(90),鎌(270),箒(410),

リザードウォリア,,,,,,,,
,槍(380),両手剣(250),イベント(380),鎧(210),槍投擲機(190),肩刺青(100),鎌(250),箒(380),

リザードキリング,,,,,,,,
,槍(360),両手剣(240),イベント(360),鎧(200),槍投擲機(180),肩刺青(110),鎌(240),箒(360),

ナーガファイター,,,,,,,,
,槍(390),両手剣(260),イベント(390),鎧(220),槍投擲機(200),肩刺青(120),鎌(260),箒(390),

ナーガスフィア,,,,,,,,
,槍(470),両手剣(310),イベント(470),グローブ(260),槍投擲機(240),肩刺青(130),鎌(310),箒(470),

リザードライダー,,,,,,,,
,スリング(380),槍(250),イベント(380),職業鎧(210),首(190),能力向上2(150),箒(250),

リザードチャージ,,,,,,,,
,ステッキ(360),槍(240),イベント(360),職業鎧(200),首(180),能力向上2(140),箒(240),

リザードトルーパ,,,,,,,,
,ステッキ(300),弓(200),矢(300),職業鎧(170),首(150),能力向上2(120),銃(200),魔弾(300),

ナーガナイト,,,,,,,,
,ステッキ(420),弓(280),HP回復(420),職業鎧(230),首(210),能力向上2(170),銃(280),

ナーガランサー,,,,,,,,
,スリング(490),弓(330),矢(490),職業鎧(270),首(250),能力向上2(200),銃(330),魔弾(490),

ラットマン,,,,,,,,
,投擲(410),笛(270),弾(410),足(230),指輪(210),帰還(160),

ワーラット,,,,,,,,
,投擲(380),ステッキ(250),矢(380),足(210),槍投擲機(190),帰還(150),魔弾(380),

ラティアン,,,,,,,,
,投擲(360),笛(240),弾(360),足(200),手首(180),帰還(140),

ラットシーフ,,,,,,,,
,投擲(300),ステッキ(200),矢(300),足(170),槍投擲機(150),能力向上2(120),魔弾(300),

ラットキング,,,,,,,,
,投擲(470),笛(310),弾(470),足(260),冠(240),能力向上1(190),

ピエンド,,,,,,,,
,鞭(410),杖(270),状態異常回復1(410),腰(230),指輪(210),十字架(180),本(270),

レッサーデーモン,,,,,,,,
,鞭(380),牙(250),矢(380),マント(210),指輪(190),十字架(190),双剣(250),魔弾(380),

デーモン,,,,,,,,
,鞭(420),杖(280),CP回復(420),腰(230),指輪(210),十字架(200),本(280),

デビル,,,,,,,,
,鞭(450),牙(300),矢(450),マント(250),指輪(230),十字架(210),双剣(300),魔弾(450),

サタン,,,,,,,,
,鞭(490),杖(330),状態異常回復1(490),腰(270),指輪(250),十字架(220),本(330),

オーガ,,,,,,,,
,鈍器(360),杖(240),イベント(360),鎧(200),イヤリング(180),能力向上1(140),本(240),

オーガソルジャー,,,,,,,,
,鈍器(300),スリング(200),弾(300),鎧(170),イヤリング(150),能力向上1(120),

オーガチーフ,,,,,,,,
,鈍器(390),杖(260),状態異常回復1(390),鎧(220),イヤリング(200),能力向上1(160),本(260),

オーガオフィサー,,,,,,,,
,ステッキ(450),弓(300),HP回復(450),鎧(250),イヤリング(230),能力向上1(180),銃(300),

オーガゼネラル,,,,,,,,
,鈍器(490),杖(330),状態異常回復2(120),鎧(270),イヤリング(250),能力向上1(200),本(330),

ゴートマン,,,,,,,,
,笛(410),鈍器(270),状態異常回復2(100),マント(230),冠(210),能力向上1(160),

ウェアーゴート,,,,,,,,
,鞭(360),翼(240),鍵(20),グローブ(200),指輪(180),宝石(140),水晶(240),

ホーンド,,,,,,,,
,ステッキ(390),翼(260),状態異常回復2(100),マント(220),手首(200),宝石(160),水晶(260),

ブレイマ,,,,,,,,
,槍(450),片手剣(300),弾(450),職業鎧(250),爪(230),特殊1(180),クロー(300),箒(450),

バフォメット,,,,,,,,
,槍(510),鞭(340),CP回復(510),足(280),槍投擲機(260),特殊1(200),箒(510),

ストーンオブザー,,,,,,,,
,none(420),弓(280),矢(420),足(230),冠(210),特殊1(170),銃(280),魔弾(420),

ストーントルド,,,,,,,,
,none(450),鈍器(300),盾(450),腰(250),手首(230),能力向上2(180),

ストーンラーバ,,,,,,,,
,none(470),杖(310),鍵(470),マント(260),イヤリング(240),宝石(190),本(310),

ストーンキーパー,,,,,,,,
,none(490),片手剣(330),鍵(490),足(270),爪(250),宝石(200),クロー(330),

赤い悪魔,,,,,,,,
,none(510),両手剣(340),鍵(510),職業鎧(280),首(260),能力向上1(200),鎌(340),

淡水亀,,,,,,,,
,ステッキ(410),杖(270),盾(410),鎧(230),冠(210),能力向上2(160),本(270),

ヒュージタートル,,,,,,,,
,ステッキ(380),杖(250),状態異常回復2(100),鎧(210),冠(190),能力向上2(150),本(250),

ビッグシェル,,,,,,,,
,ステッキ(360),杖(240),盾(360),鎧(200),冠(180),能力向上2(140),本(240),

トライアングル,,,,,,,,
,ステッキ(390),杖(260),CP回復(390),鎧(220),冠(200),能力向上2(160),本(260),

タートルドラゴン,,,,,,,,
,ステッキ(470),杖(310),盾(470),鎧(260),冠(240),能力向上2(190),本(310),

スパイダー,,,,,,,,
,片手剣(410),投擲(270),矢(410),グローブ(230),首(210),帰還(160),クロー(410),魔弾(410),

フェイズスパイダ,,,,,,,,
,片手剣(380),投擲(250),矢(380),グローブ(210),首(190),帰還(150),クロー(380),魔弾(380),

ソードスパイダー,,,,,,,,
,片手剣(360),槍(240),矢(360),グローブ(200),首(180),能力向上1(140),クロー(360),箒(240),魔弾(360),

ウィーブウィドウ,,,,,,,,
,片手剣(390),槍(260),矢(390),グローブ(220),首(200),帰還(160),クロー(390),箒(260),魔弾(390),

アラクノーイド,,,,,,,,
,片手剣(470),投擲(310),矢(470),グローブ(260),首(240),宝石(190),クロー(470),魔弾(470),

スコーピオン,,,,,,,,
,弓(410),槍(270),盾(410),兜・帽子(230),イヤリング(210),特殊1(160),箒(270),銃(410),

ポイズンテール,,,,,,,,
,弓(380),槍(250),矢(380),兜・帽子(210),手首(190),特殊1(150),箒(250),銃(380),魔弾(380),

デスピンサー,,,,,,,,
,弓(360),槍(240),盾(360),兜・帽子(200),イヤリング(180),特殊1(140),箒(240),銃(360),

食人スコーピオン,,,,,,,,
,弓(420),槍(280),矢(420),兜・帽子(230),イヤリング(210),特殊1(170),箒(280),銃(420),魔弾(420),

スノースコルピオ,,,,,,,,
,弓(490),槍(330),盾(490),兜・帽子(270),手首(250),特殊1(200),箒(330),銃(490),

飛海月,,,,,,,,
,鞭(410),スリング(270),弾(410),腰(230),手首(210),帰還(160),

エアスライム,,,,,,,,
,鞭(380),スリング(250),弾(380),腰(210),イヤリング(190),特殊1(150),

アクアスライム,,,,,,,,
,鞭(360),スリング(240),弾(360),腰(200),手首(180),帰還(140),

水晶烏賊,,,,,,,,
,鞭(390),スリング(260),弾(390),腰(220),手首(200),能力向上2(160),

クラーケン,,,,,,,,
,鞭(470),スリング(310),弾(470),腰(260),手首(240),帰還(190),

蟲,,,,,,,,
,鈍器(410),スリング(270),イベント(410),マント(230),冠(210),帰還(160),

リーチ,,,,,,,,
,鈍器(380),片手剣(250),イベント(380),マント(210),冠(190),帰還(150),クロー(250),

マゴット,,,,,,,,
,鈍器(360),スリング(240),イベント(360),マント(200),冠(180),帰還(140),

クローラー,,,,,,,,
,鈍器(300),片手剣(200),イベント(300),マント(170),冠(150),帰還(120),クロー(200),

クリーパー,,,,,,,,
,鈍器(390),スリング(260),イベント(390),マント(220),冠(200),帰還(160),

クラブシェル,,,,,,,,
,投擲(410),両手剣(270),盾(410),足(230),爪(210),帰還(160),鎌(270),

ビッグクラブ,,,,,,,,
,投擲(380),両手剣(250),状態異常回復1(380),足(210),指輪(190),能力向上2(150),鎌(250),

サイドウォーカー,,,,,,,,
,投擲(360),両手剣(240),盾(360),足(200),爪(180),宝石(140),鎌(240),

キングクラブ,,,,,,,,
,投擲(390),両手剣(260),状態異常回復1(390),足(220),指輪(200),帰還(160),鎌(260),

キャンサー,,,,,,,,
,投擲(470),両手剣(310),状態異常回復1(470),腰(260),爪(240),宝石(190),鎌(310),

蟲の群れ,,,,,,,,
,笛(410),翼(270),イベント(410),グローブ(230),イヤリング(210),帰還(160),水晶(270),

鋏昆虫の群れ,,,,,,,,
,笛(380),翼(250),イベント(380),腰(210),首(190),帰還(150),水晶(250),

殺人蚊の群れ,,,,,,,,
,笛(360),翼(240),イベント(360),足(200),イヤリング(180),帰還(140),水晶(240),

イナゴの群れ,,,,,,,,
,笛(390),翼(260),イベント(390),兜・帽子(220),首(200),帰還(160),水晶(260),

ディザースター,,,,,,,,
,笛(470),翼(310),イベント(470),マント(260),イヤリング(240),帰還(190),水晶(310),

野良犬,,,,,,,,
,牙(410),笛(270),鍵(10),職業鎧(230),槍投擲機(210),特殊1(160),双剣(410),

ウルフ,,,,,,,,
,牙(360),弓(240),状態異常回復1(360),マント(200),槍投擲機(180),特殊1(140),双剣(360),銃(240),

レッドアイ警備犬,,,,,,,,
,牙(390),鞭(260),鍵(30),職業鎧(220),槍投擲機(200),特殊1(160),双剣(390),

ダイアーウルフ,,,,,,,,
,牙(420),鈍器(280),CP回復(420),足(230),槍投擲機(210),特殊1(170),双剣(420),

ヘルハウンド,,,,,,,,
,牙(490),両手剣(330),鍵(50),職業鎧(270),槍投擲機(250),特殊1(200),鎌(330),双剣(490),

大型モグラ,,,,,,,,
,両手剣(360),ステッキ(240),弾(360),職業鎧(200),指輪(180),能力向上1(140),鎌(360),

巨大モグラ,,,,,,,,
,鞭(300),杖(200),状態異常回復2(80),グローブ(170),指輪(150),能力向上1(120),本(200),

ディガー,,,,,,,,
,弓(390),スリング(260),弾(390),職業鎧(220),指輪(200),能力向上1(160),銃(390),

マインスィーパ,,,,,,,,
,鞭(420),杖(280),弾(420),グローブ(230),指輪(210),能力向上1(170),本(280),

ロードブローカー,,,,,,,,
,笛(470),ステッキ(310),弾(470),職業鎧(260),指輪(240),能力向上1(190),

ブラックベアー,,,,,,,,
,牙(360),鞭(240),状態異常回復1(360),グローブ(200),爪(180),宝石(140),双剣(360),

ブラウンベアー,,,,,,,,
,牙(300),笛(200),HP回復(300),足(170),爪(150),宝石(120),双剣(300),

ポーラーベアー,,,,,,,,
,両手剣(390),鞭(260),状態異常回復2(100),鎧(220),イヤリング(200),宝石(160),鎌(390),

キングベアー,,,,,,,,
,翼(470),笛(310),鍵(30),兜・帽子(260),爪(240),宝石(190),水晶(470),

弓張月熊,,,,,,,,
,牙(510),鈍器(340),HP回復(510),マント(280),爪(260),宝石(200),双剣(510),

ファイアブロアー,,,,,,,,
,双剣(270),スリング(100),牙(270),

フーフー,,,,,,,,
,スリング(380),杖(250),本(250),

ブレイジャー,,,,,,,,
,双剣(240),スリング(100),牙(240),

炎鬼,,,,,,,,
,スリング(390),杖(260),本(260),

火炎悪魔,,,,,,,,
,双剣(310),スリング(100),牙(310),

オクトパストン,,,,,,,,
,双剣(270),投擲(100),牙(270),

凍破,,,,,,,,
,双剣(250),投擲(100),牙(250),

キャストアイ,,,,,,,,
,双剣(240),投擲(100),牙(240),

スノーツリー,,,,,,,,
,双剣(260),投擲(100),牙(260),

サーリビラエ,,,,,,,,
,双剣(310),投擲(100),牙(310),

ガーゴイル,,,,,,,,
,水晶(270),鞭(410),翼(270),

マーブルガゴイル,,,,,,,,
,水晶(200),鞭(300),翼(200),

エボニーガゴイル,,,,,,,,
,水晶(260),鞭(390),翼(260),

オニキスガゴイル,,,,,,,,
,水晶(280),鞭(420),翼(280),

オデロンガゴイル,,,,,,,,
,鞭(490),投擲(330),

ゴーレム,,,,,,,,
,鎌(100),両手剣(100),杖(250),本(250),

クレイゴーレム,,,,,,,,
,鎌(100),両手剣(100),杖(240),本(240),

ロックゴーレム,,,,,,,,
,鎌(100),両手剣(100),ステッキ(200),

メタルゴーレム,,,,,,,,
,鎌(100),両手剣(100),スリング(300),

ダイヤゴーレム,,,,,,,,
,鎌(100),両手剣(100),鈍器(310),

パン,,,,,,,,
,箒(270),笛(100),槍(270),

サティロス,,,,,,,,
,箒(200),笛(100),槍(200),

ケンタウロス,,,,,,,,
,箒(260),笛(100),槍(260),

ケンタウロス騎士,,,,,,,,
,箒(280),笛(100),槍(280),

ケンタウロス王,,,,,,,,
,箒(330),笛(100),槍(330),

ニックス,,,,,,,,
,クロー(250),鈍器(100),片手剣(250),

メロウ,,,,,,,,
,クロー(240),鈍器(100),片手剣(240),

マーマン,,,,,,,,
,クロー(200),鈍器(100),片手剣(200),

マーマンファイタ,,,,,,,,
,クロー(280),鈍器(100),片手剣(280),

トリトン,,,,,,,,
,クロー(330),鈍器(100),片手剣(330),

トランクマン,,,,,,,,
,杖(360),鞭(240),本(360),

ティンバーマン,,,,,,,,
,クロー(200),杖(100),片手剣(200),本(100),

トレント,,,,,,,,
,鎌(200),杖(100),両手剣(200),本(100),

エンティング,,,,,,,,
,杖(390),鈍器(260),本(390),

エント,,,,,,,,
,箒(310),杖(100),槍(310),本(470),

トーチリザード,,,,,,,,
,銃(100),弓(100),ステッキ(270),

ファイアドレイク,,,,,,,,
,銃(100),弓(100),ステッキ(250),

サラマンダー,,,,,,,,
,銃(100),弓(100),ステッキ(260),

イフリィト,,,,,,,,
,銃(100),弓(100),ステッキ(280),

スルタン,,,,,,,,
,銃(100),弓(100),ステッキ(330),

ディムジェスター,,,,,,,,
,水晶(250),笛(380),翼(250),
